subject,period.start,period.end,history.json
hospital 55,2024-04-01,2,"{'message_template': 'https://repo.metadatacenter.org/template-instances/1f257d98-f6b0-44f6-92c8-1a194954f33f', 'message_template_name': 'Getting Worse', 'message_generated_datetime': '2025-10-08T15:34:25', 'measure': 'Quiet-Rating-01', 'acceptable_by': ['Worsening']}"
hospital 55,2024-05-01,2,"{'message_template': 'https://repo.metadatacenter.org/template-instances/0a7d1907-7884-4705-a503-df4a5687c493', 'message_template_name': 'Opportunity to Improve Goal', 'message_generated_datetime': '2025-10-08T15:34:25', 'measure': 'Transfer-01', 'acceptable_by': ['Goal Worse']}"
hospital 55,2024-06-01,2,"{'message_template': 'https://repo.metadatacenter.org/template-instances/0ae1872f-5593-4891-8713-7d5e815c0b00', 'message_template_name': 'Performance Improving', 'message_generated_datetime': '2025-10-08T15:34:26', 'measure': 'Quiet-Rating-01', 'acceptable_by': ['Improving']}"
hospital 55,2024-07-01,2,"{'message_template': 'https://repo.metadatacenter.org/template-instances/bbac24d6-c9e0-41f8-a5fd-3ea677402c06', 'message_template_name': 'Drop Below Goal', 'message_generated_datetime': '2025-10-08T15:34:26', 'measure': 'Physician-informed-01', 'acceptable_by': ['Goal Loss']}"
hospital 55,2024-08-01,2,"{'message_template': 'https://repo.metadatacenter.org/template-instances/17a4e0f8-5fc1-44bb-b243-8b4a33be1238', 'message_template_name': 'Approach Top 10 Peer Benchmark', 'message_generated_datetime': '2025-10-08T15:34:26', 'measure': 'Discharge-01', 'acceptable_by': ['Social Approach']}"
hospital 55,2024-09-01,2,"{'message_template': 'https://repo.metadatacenter.org/template-instances/5c49f6e6-b95f-4eb9-baa9-dac580e33e20', 'message_template_name': 'Achieved Top 10 Peer Benchmark', 'message_generated_datetime': '2025-10-08T15:34:26', 'measure': 'Provider-Rating-01', 'acceptable_by': ['Social Gain']}"
hospital 55,2024-10-01,2,"{'message_template': 'https://repo.metadatacenter.org/template-instances/9e71ec9e-26f3-442a-8278-569bcd58e708', 'message_template_name': 'Opportunity to Improve Top 10 Peer Benchmark', 'message_generated_datetime': '2025-10-08T15:34:26', 'measure': 'Hand-01', 'acceptable_by': ['Social Worse']}"
hospital 55,2024-11-01,2,"{'message_template': 'https://repo.metadatacenter.org/template-instances/17a4e0f8-5fc1-44bb-b243-8b4a33be1238', 'message_template_name': 'Approach Top 10 Peer Benchmark', 'message_generated_datetime': '2025-10-08T15:34:26', 'measure': 'Quiet-Rating-01', 'acceptable_by': ['Social Approach']}"
hospital 55,2024-12-01,2,"{'message_template': 'https://repo.metadatacenter.org/template-instances/e91fb18a-3a98-420e-a826-bfb1b6eafc58', 'message_template_name': 'No Longer Top Performer', 'message_generated_datetime': '2025-10-08T15:34:27', 'measure': 'Physician-language-01', 'acceptable_by': ['Social Loss']}"
hospital 56,2024-02-01,2,"{'message_template': 'https://repo.metadatacenter.org/template-instances/8eb233a1-b5c1-4da7-b7aa-f8ab8420057c', 'message_template_name': 'Not Top Performer', 'message_generated_datetime': '2025-10-08T15:34:27', 'measure': 'Physician-language-01', 'acceptable_by': ['Social Worse']}"
hospital 56,2024-03-01,2,"{'message_template': 'https://repo.metadatacenter.org/template-instances/0a7d1907-7884-4705-a503-df4a5687c493', 'message_template_name': 'Opportunity to Improve Goal', 'message_generated_datetime': '2025-10-08T15:34:27', 'measure': 'Transfer-01', 'acceptable_by': ['Goal Worse']}"
hospital 56,2024-04-01,2,"{'message_template': 'https://repo.metadatacenter.org/template-instances/1f257d98-f6b0-44f6-92c8-1a194954f33f', 'message_template_name': 'Getting Worse', 'message_generated_datetime': '2025-10-08T15:34:27', 'measure': 'Transfer-01', 'acceptable_by': ['Worsening']}"
hospital 56,2024-05-01,2,"{'message_template': 'https://repo.metadatacenter.org/template-instances/9e71ec9e-26f3-442a-8278-569bcd58e708', 'message_template_name': 'Opportunity to Improve Top 10 Peer Benchmark', 'message_generated_datetime': '2025-10-08T15:34:27', 'measure': 'Physician-informed-01', 'acceptable_by': ['Social Worse']}"
hospital 56,2024-06-01,2,"{'message_template': 'https://repo.metadatacenter.org/template-instances/17a4e0f8-5fc1-44bb-b243-8b4a33be1238', 'message_template_name': 'Approach Top 10 Peer Benchmark', 'message_generated_datetime': '2025-10-08T15:34:28', 'measure': 'Physician-language-01', 'acceptable_by': ['Social Approach']}"
hospital 56,2024-07-01,2,"{'message_template': 'https://repo.metadatacenter.org/template-instances/722d98b6-0dfd-40ff-8248-abeaaf4aad6d', 'message_template_name': 'Reached Goal', 'message_generated_datetime': '2025-10-08T15:34:28', 'measure': 'Nurse-informed-01', 'acceptable_by': ['Goal Gain']}"
hospital 56,2024-08-01,2,"{'message_template': 'https://repo.metadatacenter.org/template-instances/0ae1872f-5593-4891-8713-7d5e815c0b00', 'message_template_name': 'Performance Improving', 'message_generated_datetime': '2025-10-08T15:34:28', 'measure': 'Clean-Rating-01', 'acceptable_by': ['Improving']}"
hospital 56,2024-09-01,2,"{'message_template': 'https://repo.metadatacenter.org/template-instances/e91fb18a-3a98-420e-a826-bfb1b6eafc58', 'message_template_name': 'No Longer Top Performer', 'message_generated_datetime': '2025-10-08T15:34:28', 'measure': 'Discharge-01', 'acceptable_by': ['Social Loss']}"
hospital 56,2024-10-01,2,"{'message_template': 'https://repo.metadatacenter.org/template-instances/5c49f6e6-b95f-4eb9-baa9-dac580e33e20', 'message_template_name': 'Achieved Top 10 Peer Benchmark', 'message_generated_datetime': '2025-10-08T15:34:28', 'measure': 'Nurse-language-01', 'acceptable_by': ['Social Gain']}"
hospital 56,2024-11-01,2,"{'message_template': 'https://repo.metadatacenter.org/template-instances/35903316-d0cc-4a53-ba3f-a9d796e78985', 'message_template_name': 'Drop Below Peer Average', 'message_generated_datetime': '2025-10-08T15:34:28', 'measure': 'Quiet-Rating-01', 'acceptable_by': ['Social Loss']}"
hospital 56,2024-12-01,2,"{'message_template': 'https://repo.metadatacenter.org/template-instances/bbac24d6-c9e0-41f8-a5fd-3ea677402c06', 'message_template_name': 'Drop Below Goal', 'message_generated_datetime': '2025-10-08T15:34:29', 'measure': 'Provider-Rating-01', 'acceptable_by': ['Goal Loss']}"
hospital 57,2024-02-01,2,"{'message_template': 'https://repo.metadatacenter.org/template-instances/8eb233a1-b5c1-4da7-b7aa-f8ab8420057c', 'message_template_name': 'Not Top Performer', 'message_generated_datetime': '2025-10-08T15:34:29', 'measure': 'Quiet-Rating-01', 'acceptable_by': ['Social Worse']}"
hospital 57,2024-03-01,2,"{'message_template': 'https://repo.metadatacenter.org/template-instances/9e71ec9e-26f3-442a-8278-569bcd58e708', 'message_template_name': 'Opportunity to Improve Top 10 Peer Benchmark', 'message_generated_datetime': '2025-10-08T15:34:29', 'measure': 'Physician-informed-01', 'acceptable_by': ['Social Worse']}"
hospital 57,2024-04-01,2,"{'message_template': 'https://repo.metadatacenter.org/template-instances/0ae1872f-5593-4891-8713-7d5e815c0b00', 'message_template_name': 'Performance Improving', 'message_generated_datetime': '2025-10-08T15:34:29', 'measure': 'Quiet-Rating-01', 'acceptable_by': ['Improving']}"
hospital 57,2024-05-01,2,"{'message_template': 'https://repo.metadatacenter.org/template-instances/1f257d98-f6b0-44f6-92c8-1a194954f33f', 'message_template_name': 'Getting Worse', 'message_generated_datetime': '2025-10-08T15:34:29', 'measure': 'Nurse-informed-01', 'acceptable_by': ['Worsening']}"
hospital 57,2024-06-01,2,"{'message_template': 'https://repo.metadatacenter.org/template-instances/5c49f6e6-b95f-4eb9-baa9-dac580e33e20', 'message_template_name': 'Achieved Top 10 Peer Benchmark', 'message_generated_datetime': '2025-10-08T15:34:30', 'measure': 'Provider-Rating-01', 'acceptable_by': ['Social Gain']}"
hospital 57,2024-07-01,2,"{'message_template': 'https://repo.metadatacenter.org/template-instances/0a7d1907-7884-4705-a503-df4a5687c493', 'message_template_name': 'Opportunity to Improve Goal', 'message_generated_datetime': '2025-10-08T15:34:30', 'measure': 'Transfer-01', 'acceptable_by': ['Goal Worse']}"
hospital 57,2024-08-01,2,"{'message_template': 'https://repo.metadatacenter.org/template-instances/17a4e0f8-5fc1-44bb-b243-8b4a33be1238', 'message_template_name': 'Approach Top 10 Peer Benchmark', 'message_generated_datetime': '2025-10-08T15:34:30', 'measure': 'Nurse-informed-01', 'acceptable_by': ['Social Approach']}"
hospital 57,2024-09-01,2,"{'message_template': 'https://repo.metadatacenter.org/template-instances/8eb233a1-b5c1-4da7-b7aa-f8ab8420057c', 'message_template_name': 'Not Top Performer', 'message_generated_datetime': '2025-10-08T15:34:30', 'measure': 'Discharge-01', 'acceptable_by': ['Social Worse']}"
hospital 57,2024-10-01,2,"{'message_template': 'https://repo.metadatacenter.org/template-instances/722d98b6-0dfd-40ff-8248-abeaaf4aad6d', 'message_template_name': 'Reached Goal', 'message_generated_datetime': '2025-10-08T15:34:30', 'measure': 'Care-Rating-01', 'acceptable_by': ['Goal Gain']}"
hospital 57,2024-11-01,2,"{'message_template': 'https://repo.metadatacenter.org/template-instances/bbac24d6-c9e0-41f8-a5fd-3ea677402c06', 'message_template_name': 'Drop Below Goal', 'message_generated_datetime': '2025-10-08T15:34:31', 'measure': 'Patient-Concern-01', 'acceptable_by': ['Goal Loss']}"
hospital 57,2024-12-01,2,"{'message_template': 'https://repo.metadatacenter.org/template-instances/9e71ec9e-26f3-442a-8278-569bcd58e708', 'message_template_name': 'Opportunity to Improve Top 10 Peer Benchmark', 'message_generated_datetime': '2025-10-08T15:34:31', 'measure': 'Clean-Rating-01', 'acceptable_by': ['Social Worse']}"
hospital 58,2024-02-01,2,"{'message_template': 'https://repo.metadatacenter.org/template-instances/8eb233a1-b5c1-4da7-b7aa-f8ab8420057c', 'message_template_name': 'Not Top Performer', 'message_generated_datetime': '2025-10-08T15:34:31', 'measure': 'Quiet-Rating-01', 'acceptable_by': ['Social Worse']}"
hospital 58,2024-03-01,2,"{'message_template': 'https://repo.metadatacenter.org/template-instances/0a7d1907-7884-4705-a503-df4a5687c493', 'message_template_name': 'Opportunity to Improve Goal', 'message_generated_datetime': '2025-10-08T15:34:31', 'measure': 'Transfer-01', 'acceptable_by': ['Goal Worse']}"
hospital 58,2024-04-01,2,"{'message_template': 'https://repo.metadatacenter.org/template-instances/9e71ec9e-26f3-442a-8278-569bcd58e708', 'message_template_name': 'Opportunity to Improve Top 10 Peer Benchmark', 'message_generated_datetime': '2025-10-08T15:34:31', 'measure': 'Physician-informed-01', 'acceptable_by': ['Social Worse']}"
hospital 58,2024-05-01,2,"{'message_template': 'https://repo.metadatacenter.org/template-instances/1f257d98-f6b0-44f6-92c8-1a194954f33f', 'message_template_name': 'Getting Worse', 'message_generated_datetime': '2025-10-08T15:34:31', 'measure': 'Hand-01', 'acceptable_by': ['Worsening']}"
hospital 58,2024-06-01,2,"{'message_template': 'https://repo.metadatacenter.org/template-instances/0ae1872f-5593-4891-8713-7d5e815c0b00', 'message_template_name': 'Performance Improving', 'message_generated_datetime': '2025-10-08T15:34:31', 'measure': 'Provider-Rating-01', 'acceptable_by': ['Improving']}"
hospital 58,2024-07-01,2,"{'message_template': 'https://repo.metadatacenter.org/template-instances/17a4e0f8-5fc1-44bb-b243-8b4a33be1238', 'message_template_name': 'Approach Top 10 Peer Benchmark', 'message_generated_datetime': '2025-10-08T15:34:32', 'measure': 'Quiet-Rating-01', 'acceptable_by': ['Social Approach']}"
hospital 58,2024-08-01,2,"{'message_template': 'https://repo.metadatacenter.org/template-instances/bbac24d6-c9e0-41f8-a5fd-3ea677402c06', 'message_template_name': 'Drop Below Goal', 'message_generated_datetime': '2025-10-08T15:34:32', 'measure': 'Physician-language-01', 'acceptable_by': ['Goal Loss']}"
hospital 58,2024-09-01,2,"{'message_template': 'https://repo.metadatacenter.org/template-instances/35903316-d0cc-4a53-ba3f-a9d796e78985', 'message_template_name': 'Drop Below Peer Average', 'message_generated_datetime': '2025-10-08T15:34:32', 'measure': 'Care-Rating-01', 'acceptable_by': ['Social Loss']}"
hospital 58,2024-10-01,2,"{'message_template': 'https://repo.metadatacenter.org/template-instances/8eb233a1-b5c1-4da7-b7aa-f8ab8420057c', 'message_template_name': 'Not Top Performer', 'message_generated_datetime': '2025-10-08T15:34:32', 'measure': 'Clean-Rating-01', 'acceptable_by': ['Social Worse']}"
hospital 58,2024-11-01,2,"{'message_template': 'https://repo.metadatacenter.org/template-instances/1f257d98-f6b0-44f6-92c8-1a194954f33f', 'message_template_name': 'Getting Worse', 'message_generated_datetime': '2025-10-08T15:34:32', 'measure': 'Quiet-Rating-01', 'acceptable_by': ['Worsening']}"
hospital 58,2024-12-01,2,"{'message_template': 'https://repo.metadatacenter.org/template-instances/70fbdb71-fd31-45b0-8432-2bfa1bff200d', 'message_template_name': 'Approach Goal', 'message_generated_datetime': '2025-10-08T15:34:33', 'measure': 'Transfer-01', 'acceptable_by': ['Goal Approach']}"
hospital 59,2024-02-01,2,"{'message_template': 'https://repo.metadatacenter.org/template-instances/9e71ec9e-26f3-442a-8278-569bcd58e708', 'message_template_name': 'Opportunity to Improve Top 10 Peer Benchmark', 'message_generated_datetime': '2025-10-08T15:34:33', 'measure': 'Physician-informed-01', 'acceptable_by': ['Social Worse']}"
hospital 59,2024-03-01,2,"{'message_template': 'https://repo.metadatacenter.org/template-instances/8eb233a1-b5c1-4da7-b7aa-f8ab8420057c', 'message_template_name': 'Not Top Performer', 'message_generated_datetime': '2025-10-08T15:34:33', 'measure': 'Clean-Rating-01', 'acceptable_by': ['Social Worse']}"
hospital 59,2024-04-01,2,"{'message_template': 'https://repo.metadatacenter.org/template-instances/0a7d1907-7884-4705-a503-df4a5687c493', 'message_template_name': 'Opportunity to Improve Goal', 'message_generated_datetime': '2025-10-08T15:34:33', 'measure': 'Hand-01', 'acceptable_by': ['Goal Worse']}"
hospital 59,2024-05-01,2,"{'message_template': 'https://repo.metadatacenter.org/template-instances/1f257d98-f6b0-44f6-92c8-1a194954f33f', 'message_template_name': 'Getting Worse', 'message_generated_datetime': '2025-10-08T15:34:33', 'measure': 'Nurse-language-01', 'acceptable_by': ['Worsening']}"
hospital 59,2024-06-01,2,"{'message_template': 'https://repo.metadatacenter.org/template-instances/35903316-d0cc-4a53-ba3f-a9d796e78985', 'message_template_name': 'Drop Below Peer Average', 'message_generated_datetime': '2025-10-08T15:34:33', 'measure': 'Patient-Concern-01', 'acceptable_by': ['Social Loss']}"
hospital 59,2024-07-01,2,"{'message_template': 'https://repo.metadatacenter.org/template-instances/9e71ec9e-26f3-442a-8278-569bcd58e708', 'message_template_name': 'Opportunity to Improve Top 10 Peer Benchmark', 'message_generated_datetime': '2025-10-08T15:34:34', 'measure': 'Discharge-01', 'acceptable_by': ['Social Worse']}"
hospital 59,2024-08-01,2,"{'message_template': 'https://repo.metadatacenter.org/template-instances/bbac24d6-c9e0-41f8-a5fd-3ea677402c06', 'message_template_name': 'Drop Below Goal', 'message_generated_datetime': '2025-10-08T15:34:34', 'measure': 'Care-Rating-01', 'acceptable_by': ['Goal Loss']}"
hospital 59,2024-09-01,2,"{'message_template': 'https://repo.metadatacenter.org/template-instances/8eb233a1-b5c1-4da7-b7aa-f8ab8420057c', 'message_template_name': 'Not Top Performer', 'message_generated_datetime': '2025-10-08T15:34:34', 'measure': 'Quiet-Rating-01', 'acceptable_by': ['Social Worse']}"
hospital 59,2024-10-01,2,"{'message_template': 'https://repo.metadatacenter.org/template-instances/0ae1872f-5593-4891-8713-7d5e815c0b00', 'message_template_name': 'Performance Improving', 'message_generated_datetime': '2025-10-08T15:34:34', 'measure': 'Care-Rating-01', 'acceptable_by': ['Improving']}"
hospital 59,2024-11-01,2,"{'message_template': 'https://repo.metadatacenter.org/template-instances/17a4e0f8-5fc1-44bb-b243-8b4a33be1238', 'message_template_name': 'Approach Top 10 Peer Benchmark', 'message_generated_datetime': '2025-10-08T15:34:34', 'measure': 'Discharge-01', 'acceptable_by': ['Social Approach']}"
hospital 59,2024-12-01,2,"{'message_template': 'https://repo.metadatacenter.org/template-instances/0a7d1907-7884-4705-a503-df4a5687c493', 'message_template_name': 'Opportunity to Improve Goal', 'message_generated_datetime': '2025-10-08T15:34:35', 'measure': 'Transfer-01', 'acceptable_by': ['Goal Worse']}"
hospital 60,2024-02-01,2,"{'message_template': 'https://repo.metadatacenter.org/template-instances/0a7d1907-7884-4705-a503-df4a5687c493', 'message_template_name': 'Opportunity to Improve Goal', 'message_generated_datetime': '2025-10-08T15:34:35', 'measure': 'Transfer-01', 'acceptable_by': ['Goal Worse']}"
hospital 60,2024-03-01,2,"{'message_template': 'https://repo.metadatacenter.org/template-instances/9e71ec9e-26f3-442a-8278-569bcd58e708', 'message_template_name': 'Opportunity to Improve Top 10 Peer Benchmark', 'message_generated_datetime': '2025-10-08T15:34:35', 'measure': 'Quiet-Rating-01', 'acceptable_by': ['Social Worse']}"
